Record ID,Article Title,Summary,Source Name,Source Domain,Canonical URL,Published At,Author,Categories,Event Cluster ID,Source URL
news:438fd5168e1e9f39,SceneBench: A Hierarchical Benchmark for Vision-Language Understanding of 3D Scenes,"arXiv:2609.16233v1 Announce Type: new Abstract: Vision-language models excel at 2D image understanding but remain limited in 3D spatial reasoning. Progress is hindered by limitations in current benchmarks. First, 3D datasets often rely on point clouds that capture geometry but discard rich visual features like texture, text, and materials. Second, annotations treat objects in isolation while ignoring real-world hierarchical organization (scenes, rooms, functional areas, object groups). Third, ev",arXiv Computer Science - Computer Vision,arxiv.org,https://arxiv.org/abs/2609.16233,2026-09-17T04:00:00Z,"Anubhav Khanal, Prabigya Acharya, Roshni Poudel, Sujan Kapali, Bigyan Bhatta, Pramish Paudel, Francois Rameau, Danda Pani Paudel",Agents | Research,cluster:ev-039,https://arxiv.org/abs/2609.16233
news:d08d25ce84e943e2,ProtoLIP: From Sentence-Level to Object-Level Evidence Disentanglement,"arXiv:2609.16284v1 Announce Type: new Abstract: Query-conditioned vision--language models enable fine-grained interpretation by revealing how visual evidence changes with textual queries. However, evidence conditioned on complete descriptions does not necessarily resolve into object-specific evidence, nor does an exposed evidence map necessarily identify the evidence that constitutes the model's prediction. Across multiple VLM architectures and independent benchmarks, we find that object-level q",arXiv Computer Science - Computer Vision,arxiv.org,https://arxiv.org/abs/2609.16284,2026-09-17T04:00:00Z,"Yan Zhu, Yongbo Chen, Zhengming Ding, Rebecca Faust",AI Models | Research,cluster:ev-040,https://arxiv.org/abs/2609.16284
news:7e3e0a4d9c114ac2,Sequence Recognition in Bharatnatyam dance,"arXiv:2609.16306v1 Announce Type: new Abstract: Bharatanatyam is the oldest Indian Classical Dance (ICD) which is learned and practiced across India and the world. Adavu is the core of this dance form. There exist 15 Adavus and 58 variations. Each Adavu variation comprises a well-defined set of motions and postures (called dance steps) that occur in a particular order. So, while learning Adavus, students not only learn the dance steps but also take care of its sequence of occurrences. This paper",arXiv Computer Science - Computer Vision,arxiv.org,https://arxiv.org/abs/2609.16306,2026-09-17T04:00:00Z,"Himadri Bhuyan, Rohit Dhaipule, Partha Pratim Das",AI Models | Research,cluster:ev-041,https://arxiv.org/abs/2609.16306
news:7df69dfaaa5eae70,Racing in Volume with Flow Ensembles,"arXiv:2609.16310v1 Announce Type: new Abstract: Streaming 4D reconstruction has been demonstrated only indoors, on dense camera rigs surrounding subjects that move at human pace. Outdoor 4D reconstruction exists but relies either on cameras mounted on the moving vehicle itself, or on limited-coverage arrays observing quasi-static subjects offline. The case that actually matters for spectators is a fast-moving subject, watched from a sparse ring of allocentric cameras, streaming. No method target",arXiv Computer Science - Computer Vision,arxiv.org,https://arxiv.org/abs/2609.16310,2026-09-17T04:00:00Z,"Saswat Subhajyoti Mallick, Riu Cherdchusakulchai, Marc Ruiz Olle, Albert Mosella-Montoro, Jose Ribeiro-Gomes, Francisco Vicente Carrasco, Fernando De la Torre",Robotics | Research,cluster:ev-042,https://arxiv.org/abs/2609.16310
news:74bd51c7f3020a92,Reasoning with Image Generation,"arXiv:2609.16409v1 Announce Type: new Abstract: Chain-of-thought reasoning has revolutionized natural language processing by enabling large language models (LLMs) to decompose problems into intermediate steps before answering. Yet confining reasoning to the textual domain presents limitations for tasks requiring direct manipulation of visual representations. Recent efforts augment multimodal LLMs with external visual expert tools such as depth estimation or object detection modules, but these re",arXiv Computer Science - Computer Vision,arxiv.org,https://arxiv.org/abs/2609.16409,2026-09-17T04:00:00Z,"Nishad Singhi, Hector Garcia Rodriguez, Aditya Arora, Marcus Rohrbach, Anna Rohrbach",Agents | Research,cluster:ev-043,https://arxiv.org/abs/2609.16409
news:e62154df9f756923,Decentralized Gossip Learning and Federated Averaging for Histopathology Image Classification,"arXiv:2609.16448v1 Announce Type: new Abstract: Breast histopathology analysis increasingly relies on distributed learning because direct data pooling across institutions is often restricted by privacy, governance, and communication constraints. This study compares server-based Federated Averaging (FedAvg), fully decentralized gossip learning, and Hybrid Gossip-FedAvg for invasive ductal carcinoma (IDC) patch classification. Experiments used 277,524 color image patches with patient-disjoint trai",arXiv Computer Science - Computer Vision,arxiv.org,https://arxiv.org/abs/2609.16448,2026-09-17T04:00:00Z,"Yusuf Ozturk, Enes Goltekin, Bengisu Atli, Akin Ozturk, Ulas Bagci",AI Models | Research | Policy & Security,cluster:ev-044,https://arxiv.org/abs/2609.16448
news:f4c4a36902eed788,A multimodal large language model for evidence-based autism spectrum disorder screening,"arXiv:2609.16464v1 Announce Type: new Abstract: The clinical management of autism spectrum disorder (ASD) faces a bottleneck in early screening, mainly because trained specialists are scarce and conventional assessment tools are subjective. Here, we introduce ASDchat, a multimodal large language model designed for evidence-based ASD screening, which takes video, audio, and dialogue as input. ASDchat adopts a dual-branch architecture, where the decision branch generates screening probabilities an",arXiv Computer Science - Computer Vision,arxiv.org,https://arxiv.org/abs/2609.16464,2026-09-17T04:00:00Z,"Jun Chen, Qi Zhao, Yunliang Jiang, Shuqin Cao, Yunqiang Lin, Chenglong Jia, Qiang Guo, Guang Dai, Xiongtao Zhang, Mengmeng Wang, Xiaoyue Ma",AI Models | Research,cluster:ev-045,https://arxiv.org/abs/2609.16464
news:afa7456094797c1e,MDN-Control: Mask-Depth-Noise Guided Region Control for Multi-Subject Video Editing,"arXiv:2609.16475v1 Announce Type: new Abstract: Multi subject video editing modifies designated subjects while preserving non target content, but faces cross subject attribute leakage, and occlusion ambiguity. Existing approaches rely on masks and struggle to distinguish overlapping subjects or ensure consistent generation. To address these limitations, we propose MDN-Control, a training free framework jointly controlling target localization, occlusion geometry, and appearance initialization. Sp",arXiv Computer Science - Computer Vision,arxiv.org,https://arxiv.org/abs/2609.16475,2026-09-17T04:00:00Z,"Jiayi Yu, Xi Ye, Lina Wang, Yunkun Xia",Generative AI | Developer Tools | Research | Policy & Security,cluster:ev-046,https://arxiv.org/abs/2609.16475
news:6c699deb29922f7c,VPRef: A Cross-Domain Benchmark for Referring Remote Sensing Image Segmentation,"arXiv:2609.16486v1 Announce Type: new Abstract: Rapid advancements in vision-language models have propelled Referring Remote Sensing Image Segmentation (RRSIS) to the forefront of Earth observation. However, practical deployments suffer severe performance degradation under a coupled dual-drift paradigm: visual domain drift from cross-spatial-resolution mismatches and spectral variations, alongside textual logic drift from unconstrained, variable user-input granularities. To mitigate these bottle",arXiv Computer Science - Computer Vision,arxiv.org,https://arxiv.org/abs/2609.16486,2026-09-17T04:00:00Z,"Quanwei Liu, Tao Huang, Jiaqi Yang, Wei Xiang",AI Models | Generative AI | Developer Tools | Research | Policy & Security,cluster:ev-047,https://arxiv.org/abs/2609.16486
news:c1fb40113b894c08,Which Pretext Task Transfers? Self-Supervised Pretraining Objectives for Lung Ultrasound,"arXiv:2609.16551v1 Announce Type: new Abstract: Self-supervised learning (SSL) can reduce the need for labelled medical images, but the choice of pretext objective remains unclear for lung ultrasound (LUS). Contrastive learning, masked reconstruction, and joint-embedding predictive architectures (JEPA) differ in the space in which their targets are defined, yet existing ultrasound studies compare them under different corpora, backbones, and evaluation protocols. We compare these three objective ",arXiv Computer Science - Computer Vision,arxiv.org,https://arxiv.org/abs/2609.16551,2026-09-17T04:00:00Z,"Moein Heidari, Junbo Rao, Jai Choraria, Wenjin Chen, David J. Foran, Ilker Hacihaliloglu",Research,cluster:ev-048,https://arxiv.org/abs/2609.16551
news:0469b0c762daf182,Vision And Text Transformer For Predicting Answerability On Visual Question Answering,"arXiv:2609.16565v1 Announce Type: new Abstract: Answerability on Visual Question Answering is a novel and attractive task to predict answerable scores between images and questions in multi-modal data. Existing works often utilize a binary mapping from visual question answering systems into Answerability. It does not reflect the essence of this problem. Together with our consideration of Answerability in a regression task, we propose VT-Transformer, which exploits visual and textual features thro",arXiv Computer Science - Computer Vision,arxiv.org,https://arxiv.org/abs/2609.16565,2026-09-17T04:00:00Z,"Tung Le, Huy Tien Nguyen, Le Minh Nguyen",AI Models | Research,cluster:ev-049,https://arxiv.org/abs/2609.16565
news:b1977d8ba91a27b6,Counterfactual Reasoning for Robust Visual Question Answering,"arXiv:2609.16567v1 Announce Type: new Abstract: Modern Visual Question Answering (VQA) models often exploit spurious correlations in training data, leading to poor out-of-distribution (OOD) generalization due to language bias. Although counterfactual learning has shown promise, existing methods can be improved to better guide attention toward causal evidence and strengthen feature discrimination. To address this, we propose a novel training framework that enhances counterfactual contrastive lear",arXiv Computer Science - Computer Vision,arxiv.org,https://arxiv.org/abs/2609.16567,2026-09-17T04:00:00Z,"Truong-Binh Duong, Thanh-Ngan Tran, Ngoc-Thao Nguyen, Bac Le",AI Models | Agents | Developer Tools | Research,cluster:ev-050,https://arxiv.org/abs/2609.16567
news:da1afe4f73f5c407,Efficient Text-to-Image Generation: An Adaptive Step Schedule Controller for Diffusion Models,"arXiv:2609.16572v1 Announce Type: new Abstract: Text-to-image diffusion models often use a fixed number of denoising steps, balancing time costs and image quality. However, the optimal number of steps depends on the complexity of the input text prompt. We propose an adaptive diffusion controller that dynamically adjusts the number of steps to generate high-quality images efficiently, without additional model training. By leveraging a mixture of step schedules with varying step sizes and evaluati",arXiv Computer Science - Computer Vision,arxiv.org,https://arxiv.org/abs/2609.16572,2026-09-17T04:00:00Z,"Kuluhan Binici, Cihan Acar, Shivam Aggarwal, Siying Liu, Tulika Mitra",AI Models | Generative AI | Research,cluster:ev-051,https://arxiv.org/abs/2609.16572
news:b99f82f9b22e6db3,GraLoD: Graphics-Inspired Continuous Level-of-Detail Learning for Image Restoration,"arXiv:2609.16578v1 Announce Type: new Abstract: The spatial support required for image restoration varies across degradation types, image regions, and reconstruction stages. However, most existing methods rely on predefined multi-scale hierarchies and aggregate features through fixed fusion or attention, leaving the representation scale itself largely determined by the network architecture. This limitation becomes more pronounced when a task-specific backbone is extended to heterogeneous degrada",arXiv Computer Science - Computer Vision,arxiv.org,https://arxiv.org/abs/2609.16578,2026-09-17T04:00:00Z,"Hu Gao, Lizhuang Ma, Yulong Chen",Developer Tools | Research,cluster:ev-052,https://arxiv.org/abs/2609.16578
